customer_id,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy_name,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,income_band,claim_severity,complaint_risk,risk_score,missing_income_flag
TG60853,Nevada,8458.21,Yes,Extended,Doctor,0011-01-13,Unemployed,F,,Suburban,Married,113,24,34,1,4,Corporate Auto,Corporate L2,1,Agent,649.38,Four-Door Car,Medsize,,Medium,Low,2,1
QB26845,Oregon,15630.47,No,Basic,Bachelor,0011-01-13,Unemployed,M,,Suburban,Single,155,28,62,0,2,Personal Auto,Personal L3,1,Agent,1570.89,SUV,Medsize,,Medium,None,3,1
EU98982,Arizona,10260.6,No,Basic,High School or Below,0011-01-13,Unemployed,M,,Suburban,Single,149,23,78,2,3,Personal Auto,Personal L3,2,Branch,1075.93,SUV,Medsize,,Medium,Low,2,1
LA78882,California,8500.95,No,Basic,Bachelor,0011-01-13,Unemployed,M,,Suburban,Single,255,20,69,1,1,Personal Auto,Personal L3,1,Agent,2462.04,Luxury Car,Medsize,,High,Low,5,1
UN98304,Oregon,9288.86,No,Basic,High School or Below,0011-01-13,Unemployed,M,,Suburban,Single,89,32,65,0,2,Corporate Auto,Corporate L3,1,Web,641.52,Four-Door Car,Small,,Medium,None,0,1
IJ33473,California,28035,No,Basic,Bachelor,0011-01-13,Unemployed,F,,Suburban,Single,99,12,38,2,2,Personal Auto,Personal L3,3,Call Center,473.04,Two-Door Car,Medsize,,Low,Low,2,1
IM78342,Oregon,11651.44,No,Extended,College,0011-01-13,Unemployed,F,,Suburban,Married,165,26,97,2,3,Personal Auto,Personal L3,1,Branch,790.56,SUV,Medsize,,Medium,Low,2,1
WZ56476,California,8458.21,Yes,Extended,Doctor,0011-01-13,Unemployed,F,,Suburban,Married,113,24,34,1,4,Personal Auto,Personal L3,1,Agent,649.38,Four-Door Car,Medsize,,Medium,Low,2,1
RA97108,Oregon,8741.02,No,Extended,High School or Below,0011-01-13,Unemployed,F,,Suburban,Single,123,28,31,0,3,Personal Auto,Personal L2,3,Call Center,589.68,Four-Door Car,Medsize,,Medium,None,0,1
HS13676,California,11092.13,No,Premium,High School or Below,0011-01-13,Unemployed,M,,Suburban,Single,158,4,45,0,9,Personal Auto,Personal L2,1,Agent,1327.22,Four-Door Car,Medsize,,Medium,None,0,1
MO48960,California,8458.21,Yes,Extended,Doctor,0011-01-13,Unemployed,F,,Suburban,Married,113,24,34,1,4,Personal Auto,Personal L2,1,Agent,649.38,Four-Door Car,Medsize,,Medium,Low,2,1
YZ77792,Washington,6250.99,No,Basic,High School or Below,0011-01-13,Unemployed,F,,Suburban,Single,86,4,80,0,4,Personal Auto,Personal L3,1,Agent,622.08,Four-Door Car,Small,,Medium,None,0,1
NC40609,Nevada,4233.03,No,Extended,College,0011-01-13,Unemployed,M,,Suburban,Single,123,16,8,0,1,Corporate Auto,Corporate L3,2,Call Center,954.81,Four-Door Car,Small,,Medium,None,0,1
YD89516,California,6058.98,No,Basic,High School or Below,0011-01-13,Unemployed,M,,Suburban,Single,89,1,82,0,9,Corporate Auto,Corporate L3,2,Web,1023.92,Four-Door Car,Small,,Medium,None,0,1
CI19819,Arizona,3200.34,No,Basic,High School or Below,0011-01-13,Unemployed,M,,Suburban,Single,96,1,89,1,1,Personal Auto,Personal L1,1,Agent,690.12,Two-Door Car,Medsize,,Medium,Low,2,1
QK24293,Oregon,8458.21,Yes,Extended,Doctor,0011-01-13,Unemployed,F,,Suburban,Married,113,24,34,1,4,Corporate Auto,Corporate L1,1,Agent,649.38,Four-Door Car,Medsize,,Medium,Low,2,1
ZJ29643,Washington,8458.21,Yes,Extended,Doctor,0011-01-13,Unemployed,F,,Suburban,Married,113,24,34,1,4,Personal Auto,Personal L3,1,Agent,649.38,Four-Door Car,Medsize,,Medium,Low,2,1
CI30899,California,6395.51,No,Basic,College,0011-01-13,Unemployed,F,,Suburban,Single,92,3,35,0,3,Personal Auto,Personal L3,1,Branch,440.64,Two-Door Car,Small,,Low,None,0,1
FO35655,Oregon,11707.51,No,Extended,Bachelor,0011-01-14,Unemployed,M,,Suburban,Single,331,46,112,0,1,Corporate Auto,Corporate L3,1,Branch,3166.31,Luxury SUV,Medsize,,High,None,3,1
NC53424,California,5907.71,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,93,28,95,4,3,Personal Auto,Personal L2,4,Web,447.12,Two-Door Car,Medsize,,Low,High,2,1
VY79030,Arizona,30376.19,No,Basic,College,0011-01-14,Unemployed,F,,Suburban,Single,96,1,31,0,2,Corporate Auto,Corporate L2,4,Call Center,460.08,Four-Door Car,Medsize,,Low,None,0,1
QA85890,Arizona,7896.58,No,Extended,High School or Below,0011-01-14,Unemployed,F,,Suburban,Single,112,3,63,0,4,Corporate Auto,Corporate L2,3,Agent,729.69,Four-Door Car,Medsize,,Medium,None,0,1
FY62633,Oregon,12301.56,No,Extended,Bachelor,0011-01-14,Unemployed,M,,Suburban,Single,122,28,28,0,2,Personal Auto,Personal L1,1,Agent,583.2,Four-Door Car,Medsize,,Medium,None,0,1
EL88957,California,4671.17,No,Basic,College,0011-01-14,Unemployed,M,,Suburban,Married,135,20,130,1,1,Personal Auto,Personal L3,1,Agent,972,SUV,Medsize,,Medium,Low,2,1
CK74127,Arizona,5610.53,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Single,84,11,27,0,7,Corporate Auto,Corporate L3,2,Agent,602.64,Four-Door Car,Medsize,,Medium,None,0,1
PX71218,Arizona,9194.21,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,88,9,63,0,2,Personal Auto,Personal L3,4,Branch,990.26,Four-Door Car,Large,,Medium,None,0,1
FM54600,Washington,25452.55,No,Premium,High School or Below,0011-01-14,Unemployed,F,,Suburban,Single,234,32,28,0,2,Corporate Auto,Corporate L2,2,Branch,1681.56,SUV,Medsize,,Medium,None,3,1
XT54610,California,2570.4,No,Basic,Bachelor,0011-01-14,Unemployed,F,,Suburban,Single,85,30,9,3,1,Personal Auto,Personal L1,1,Agent,408.24,Four-Door Car,Medsize,,Low,High,2,1
ON50913,California,17289.57,No,Basic,College,0011-01-14,Unemployed,F,,Suburban,Married,93,43,28,0,2,Special Auto,Special L2,1,Agent,608.53,Four-Door Car,Small,,Medium,None,0,1
WU21638,California,9244.25,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,258,3,95,0,1,Personal Auto,Personal L3,2,Web,1777.96,Luxury SUV,Medsize,,Medium,None,3,1
FA59186,California,6291.01,No,Basic,High School or Below,0011-01-14,Unemployed,M,,Suburban,Single,90,15,117,0,3,Personal Auto,Personal L2,1,Web,651.24,Two-Door Car,Medsize,,Medium,None,0,1
RO58812,California,6029.24,No,Basic,College,0011-01-14,Unemployed,M,,Suburban,Single,86,34,45,0,5,Personal Auto,Personal L1,1,Call Center,414.72,Four-Door Car,Medsize,,Low,None,0,1
VB94165,Nevada,9064,No,Extended,Master,0011-01-14,Unemployed,M,,Suburban,Married,126,11,57,1,3,Special Auto,Special L2,1,Agent,815.76,Two-Door Car,Small,,Medium,Low,2,1
CD27895,California,10310.1,No,Basic,Bachelor,0011-01-14,Unemployed,F,,Suburban,Single,96,1,39,0,2,Personal Auto,Personal L2,1,Call Center,460.08,Four-Door Car,Large,,Low,None,0,1
IW78492,Arizona,5572.12,No,Basic,College,0011-01-14,Unemployed,F,,Suburban,Single,161,27,120,3,1,Personal Auto,Personal L2,1,Web,1156.68,Sports Car,Medsize,,Medium,High,2,1
SU95720,California,12046.2,No,Extended,High School or Below,0011-01-14,Unemployed,M,,Suburban,Married,169,30,108,0,9,Personal Auto,Personal L3,4,Branch,1215,SUV,Small,,Medium,None,0,1
GB39602,Nevada,5284.87,No,Basic,High School or Below,0011-01-14,Unemployed,M,,Suburban,Single,151,8,0,0,1,Corporate Auto,Corporate L1,1,Call Center,793.61,Sports Car,Medsize,,Medium,None,0,1
CZ72326,Oregon,11415.96,No,Extended,High School or Below,0011-01-14,Unemployed,F,,Suburban,Single,122,19,22,3,2,Corporate Auto,Corporate L3,1,Agent,874.8,Two-Door Car,Medsize,,Medium,High,2,1
FM30352,Oregon,12279.26,No,Premium,High School or Below,0011-01-14,Unemployed,F,,Suburban,Single,346,41,43,0,1,Personal Auto,Personal L3,3,Agent,2624.09,Luxury Car,Medsize,,High,None,3,1
AD33971,California,16961.49,No,Basic,Doctor,0011-01-14,Unemployed,M,,Suburban,Married,92,20,70,0,2,Personal Auto,Personal L3,2,Web,440.64,Four-Door Car,Medsize,,Low,None,0,1
FX55409,Oregon,11109.48,No,Basic,Master,0011-01-14,Unemployed,F,,Urban,Married,147,7,85,0,3,Personal Auto,Personal L2,3,Web,403.16,SUV,Medsize,,Low,None,0,1
MS41043,Arizona,10083.35,No,Basic,College,0011-01-14,Unemployed,F,,Suburban,Married,269,14,23,0,1,Personal Auto,Personal L3,2,Call Center,2641.1,Luxury SUV,Medsize,,High,None,3,1
LQ45358,Nevada,5448.29,No,Premium,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,151,8,99,0,1,Personal Auto,Personal L1,3,Call Center,725.76,Four-Door Car,Medsize,,Medium,None,0,1
JQ22359,Oregon,4412.24,No,Extended,College,0011-01-14,Unemployed,F,,Suburban,Single,126,12,47,0,1,Personal Auto,Personal L2,4,Branch,741.29,Two-Door Car,Medsize,,Medium,None,0,1
TE50227,Arizona,25512.74,No,Extended,College,0011-01-14,Unemployed,M,,Suburban,Single,178,31,45,0,2,Personal Auto,Personal L1,1,Agent,1897.15,SUV,Medsize,,Medium,None,3,1
LR82946,Oregon,8933.14,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Single,263,27,82,0,1,Personal Auto,Personal L3,3,Branch,1895.4,Luxury SUV,Medsize,,Medium,None,3,1
LA31975,Arizona,17745.06,No,Basic,College,0011-01-14,Unemployed,M,,Suburban,Single,262,31,46,0,7,Personal Auto,Personal L3,1,Branch,1257.12,Luxury SUV,Small,,Medium,None,0,1
QN68814,Oregon,3204.62,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,88,43,119,0,1,Corporate Auto,Corporate L2,1,Agent,421.2,Two-Door Car,Medsize,,Low,None,0,1
QI89498,Oregon,2974.84,No,Basic,College,0011-01-14,Unemployed,F,,Suburban,Single,86,11,16,0,1,Personal Auto,Personal L3,2,Agent,1022.23,Four-Door Car,Small,,Medium,None,0,1
GY69750,Oregon,7150.73,No,Basic,Master,0011-01-14,Unemployed,M,,Rural,Divorced,99,45,59,0,3,Personal Auto,Personal L3,1,Branch,205.31,Four-Door Car,Large,,Low,None,0,1
OO72857,Oregon,23292.95,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Married,93,45,66,1,2,Personal Auto,Personal L1,1,Agent,447.12,Four-Door Car,Medsize,,Low,Low,2,1
LR69185,Nevada,7748.76,No,Extended,College,0011-01-14,Unemployed,M,,Suburban,Single,108,36,119,0,3,Personal Auto,Personal L2,2,Agent,1145.07,Four-Door Car,Medsize,,Medium,None,0,1
GC69429,California,20002.88,No,Extended,Master,0011-01-14,Unemployed,M,,Suburban,Divorced,182,24,76,0,2,Personal Auto,Personal L2,1,Branch,874.8,SUV,Medsize,,Medium,None,0,1
ZA60820,California,3252.15,No,Basic,High School or Below,0011-01-14,Unemployed,M,,Suburban,Single,90,9,97,0,1,Personal Auto,Personal L2,2,Call Center,651.24,Two-Door Car,Medsize,,Medium,None,0,1
YN69214,California,10381.11,No,Basic,Bachelor,0011-01-14,Unemployed,M,,Suburban,Single,99,4,99,0,2,Personal Auto,Personal L1,2,Web,833.9,Four-Door Car,Medsize,,Medium,None,0,1
FG63582,Oregon,4508.68,No,Extended,Bachelor,0011-01-15,Unemployed,M,,Suburban,Single,127,27,72,0,1,Personal Auto,Personal L3,1,Agent,1165.49,Two-Door Car,Small,,Medium,None,0,1
RB81636,Washington,3070.95,No,Basic,College,0011-01-15,Unemployed,F,,Suburban,Single,85,3,7,0,1,Personal Auto,Personal L2,2,Agent,818.97,Four-Door Car,Small,,Medium,None,0,1
VE89726,California,10833.61,No,Basic,High School or Below,0011-01-15,Unemployed,F,,Suburban,Single,161,8,65,1,8,Personal Auto,Personal L1,3,Branch,1156.68,SUV,Medsize,,Medium,Low,2,1
RZ13254,Nevada,10209.81,No,Basic,Bachelor,0011-01-15,Unemployed,F,,Suburban,Single,99,31,123,0,2,Personal Auto,Personal L1,2,Branch,473.04,Four-Door Car,Large,,Low,None,0,1
OY74069,Arizona,4776.38,No,Basic,College,0011-01-15,Unemployed,F,,Suburban,Single,90,16,90,5,7,Personal Auto,Personal L2,4,Call Center,434.16,Four-Door Car,Medsize,,Low,High,2,1
WT43034,California,16876.14,No,Premium,High School or Below,0011-01-15,Unemployed,F,,Suburban,Married,223,22,58,0,3,Personal Auto,Personal L3,3,Call Center,1069.2,SUV,Medsize,,Medium,None,0,1
TC14209,Arizona,12279.26,No,Extended,High School or Below,0011-01-15,Unemployed,F,,Suburban,Single,173,7,103,0,8,Personal Auto,Personal L2,1,Agent,1244.16,SUV,Medsize,,Medium,None,0,1
NG27780,Oregon,3402.17,No,Basic,College,0011-01-15,Unemployed,M,,Rural,Married,95,24,63,0,1,Corporate Auto,Corporate L1,2,Agent,85.11,Four-Door Car,Medsize,,Low,None,0,1
OV50124,Oregon,6664.8,No,Basic,College,0011-01-15,Unemployed,F,,Suburban,Single,97,9,46,2,7,Personal Auto,Personal L3,2,Agent,528.71,Two-Door Car,Medsize,,Medium,Low,2,1
GE29173,Nevada,11598.26,No,Extended,Bachelor,0011-01-15,Unemployed,M,,Suburban,Single,173,5,32,0,6,Corporate Auto,Corporate L2,1,Branch,1956.14,SUV,Medsize,,Medium,None,3,1
EQ69638,Washington,6895.29,No,Extended,College,0011-01-15,Unemployed,M,,Suburban,Single,104,3,96,0,9,Personal Auto,Personal L3,3,Branch,748.44,Four-Door Car,Small,,Medium,None,0,1
TB86706,Arizona,3378.56,No,Basic,Master,0011-01-15,Unemployed,M,,Rural,Married,89,11,15,0,1,Personal Auto,Personal L1,4,Branch,4.68,Two-Door Car,Medsize,,Low,None,0,1
NC68853,Oregon,15246.88,No,Basic,High School or Below,0011-01-15,Unemployed,M,,Suburban,Married,140,26,43,0,2,Personal Auto,Personal L3,1,Call Center,673.92,SUV,Medsize,,Medium,None,0,1
OT40088,Oregon,13371.72,No,Basic,High School or Below,0011-01-15,Unemployed,F,,Suburban,Single,89,1,99,0,2,Personal Auto,Personal L3,1,Web,641.52,Four-Door Car,Small,,Medium,None,0,1
KC16062,Arizona,10193.07,No,Basic,High School or Below,0011-01-15,Unemployed,F,,Suburban,Married,135,27,65,0,6,Corporate Auto,Corporate L3,1,Agent,648,SUV,Small,,Medium,None,0,1
XX31571,Washington,22583.26,No,Extended,High School or Below,0011-01-15,Unemployed,M,,Suburban,Single,320,1,39,0,5,Personal Auto,Personal L1,3,Agent,2303.64,Luxury Car,Medsize,,High,None,3,1
LM54297,Nevada,6363.1,No,Basic,Bachelor,0011-01-15,Unemployed,M,,Suburban,Single,93,9,122,0,8,Personal Auto,Personal L3,1,Agent,1088.82,Four-Door Car,Medsize,,Medium,None,0,1
RZ79717,Arizona,4707.04,No,Extended,High School or Below,0011-01-15,Unemployed,M,,Suburban,Single,128,16,7,0,1,Corporate Auto,Corporate L3,1,Branch,923.4,Four-Door Car,Medsize,,Medium,None,0,1
IG15771,Oregon,5200.77,No,Premium,College,0011-01-15,Unemployed,M,,Suburban,Single,150,45,103,0,1,Personal Auto,Personal L3,3,Agent,1266.06,Four-Door Car,Small,,Medium,None,0,1
MW40110,California,6332.91,No,Basic,Bachelor,0011-01-15,Unemployed,M,,Suburban,Single,100,26,15,1,3,Personal Auto,Personal L3,2,Agent,549.75,Four-Door Car,Medsize,,Medium,Low,2,1
WL21375,Arizona,10652.31,No,Premium,High School or Below,0011-01-15,Unemployed,F,,Suburban,Married,151,20,39,3,7,Personal Auto,Personal L3,1,Call Center,1009.34,Four-Door Car,Medsize,,Medium,High,2,1
AN53225,Washington,33308.08,No,Extended,High School or Below,0011-01-15,Unemployed,M,,Suburban,Single,103,11,104,0,2,Personal Auto,Personal L1,1,Agent,492.48,Two-Door Car,Medsize,,Low,None,0,1
XF92956,Oregon,3305.96,No,Basic,High School or Below,0011-01-15,Unemployed,M,,Suburban,Single,92,47,70,0,1,Personal Auto,Personal L2,3,Branch,660.96,Four-Door Car,Medsize,,Medium,None,0,1
HD82971,Arizona,4233.71,No,Extended,High School or Below,0011-01-15,Unemployed,F,,Suburban,Single,120,20,112,0,1,Personal Auto,Personal L1,3,Agent,865.08,Four-Door Car,Medsize,,Medium,None,0,1
ZC17276,California,10469.53,No,Premium,Master,0011-01-15,Unemployed,M,,Suburban,Single,149,9,122,0,5,Personal Auto,Personal L3,1,Branch,712.8,Four-Door Car,Medsize,,Medium,None,0,1
EV34073,California,6021.56,No,Basic,College,0011-01-15,Unemployed,F,,Suburban,Divorced,88,32,61,1,4,Corporate Auto,Corporate L3,3,Branch,421.2,Four-Door Car,Small,,Low,Low,2,1
DP19820,Oregon,15439.18,No,Extended,College,0011-01-15,Unemployed,M,,Suburban,Single,182,16,113,4,2,Personal Auto,Personal L2,2,Branch,1323.71,SUV,Small,,Medium,High,2,1
AA30683,California,8903.39,No,Premium,Bachelor,0011-01-15,Unemployed,M,,Suburban,Single,142,3,51,2,7,Personal Auto,Personal L3,1,Web,1144.42,Four-Door Car,Medsize,,Medium,Low,2,1
QK82654,California,26797.14,No,Premium,College,0011-01-15,Unemployed,M,,Suburban,Single,386,4,4,0,9,Personal Auto,Personal L2,1,Agent,2779.92,Luxury SUV,Small,,High,None,3,1
GK71720,Oregon,8186.86,No,Extended,High School or Below,0011-01-16,Unemployed,F,,Suburban,Single,116,46,108,0,5,Personal Auto,Personal L3,1,Call Center,736.07,Four-Door Car,Medsize,,Medium,None,0,1
AN67558,Nevada,4439.08,No,Basic,College,0011-01-16,Unemployed,M,,Suburban,Single,138,22,1,1,1,Personal Auto,Personal L3,1,Call Center,991.44,SUV,Large,,Medium,Low,2,1
VS20668,Nevada,3681.23,No,Basic,Bachelor,0011-01-16,Unemployed,F,,Suburban,Single,99,11,85,0,1,Personal Auto,Personal L3,4,Branch,508.85,Four-Door Car,Medsize,,Medium,None,0,1
ZV96574,California,9369.09,No,Basic,High School or Below,0011-01-16,Unemployed,F,,Suburban,Married,84,42,41,1,2,Corporate Auto,Corporate L3,2,Branch,401.76,Four-Door Car,Medsize,,Low,Low,2,1
CA96568,Oregon,13108.16,No,Extended,College,0011-01-16,Unemployed,M,,Suburban,Married,180,15,41,0,7,Corporate Auto,Corporate L3,1,Agent,1116.57,SUV,Small,,Medium,None,0,1
FS67103,Oregon,3709.49,No,Extended,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,108,16,19,0,1,Special Auto,Special L2,3,Web,777.6,Two-Door Car,Medsize,,Medium,None,0,1
GE50763,Washington,4713.85,No,Premium,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,140,41,119,0,1,Corporate Auto,Corporate L1,1,Agent,1010.88,Four-Door Car,Medsize,,Medium,None,0,1
XJ61632,Oregon,2747.24,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,84,39,80,2,1,Personal Auto,Personal L1,1,Web,602.64,Four-Door Car,Medsize,,Medium,Low,2,1
UN38117,California,3663.31,No,Basic,College,0011-01-16,Unemployed,F,,Urban,Married,100,47,104,0,1,Personal Auto,Personal L3,4,Call Center,404.51,Four-Door Car,Medsize,,Low,None,0,1
YG87460,Arizona,3300.4,No,Basic,College,0011-01-16,Unemployed,M,,Urban,Married,96,11,80,1,1,Personal Auto,Personal L2,3,Branch,330.19,Four-Door Car,Medsize,,Low,Low,2,1
SE78641,Arizona,6284.04,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,90,45,26,0,4,Personal Auto,Personal L2,1,Call Center,779.47,Two-Door Car,Large,,Medium,None,0,1
OR33365,California,6981.22,No,Basic,College,0011-01-16,Unemployed,F,,Suburban,Married,93,18,122,0,3,Corporate Auto,Corporate L2,1,Agent,465.03,Two-Door Car,Medsize,,Low,None,0,1
AU46604,California,2741.56,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,86,0,11,1,1,Personal Auto,Personal L2,2,Agent,987.5,Four-Door Car,Small,,Medium,Low,2,1
RD22761,Washington,27782.58,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,93,7,35,0,2,Personal Auto,Personal L3,3,Call Center,765.01,Four-Door Car,Medsize,,Medium,None,0,1
WC11515,Arizona,26341.2,No,Basic,Bachelor,0011-01-16,Unemployed,F,,Suburban,Single,95,38,35,0,2,Corporate Auto,Corporate L3,2,Web,663,Four-Door Car,Medsize,,Medium,None,0,1
FM70419,Oregon,6399.27,No,Basic,College,0011-01-16,Unemployed,M,,Suburban,Single,97,5,82,1,4,Personal Auto,Personal L3,3,Web,699.84,Four-Door Car,Medsize,,Medium,Low,2,1
EQ87425,California,9340.67,No,Basic,High School or Below,0011-01-16,Unemployed,F,,Rural,Single,93,7,115,1,2,Corporate Auto,Corporate L3,1,Branch,54.54,Four-Door Car,Medsize,,Low,Low,2,1
IY91183,Arizona,4973.12,No,Basic,Master,0011-01-16,Unemployed,F,,Suburban,Married,135,18,34,1,1,Personal Auto,Personal L3,4,Call Center,648,SUV,Medsize,,Medium,Low,2,1
UO32521,California,2964.48,No,Basic,High School or Below,0011-01-16,Unemployed,F,,Suburban,Single,85,36,63,0,1,Corporate Auto,Corporate L3,2,Branch,833.22,Two-Door Car,Small,,Medium,None,0,1
FY32647,California,16895.49,No,Basic,College,0011-01-16,Unemployed,M,,Suburban,Single,85,47,20,0,2,Special Auto,Special L3,4,Branch,779.73,Two-Door Car,Medsize,,Medium,None,0,1
CQ57225,California,6761.87,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Single,99,5,0,0,8,Corporate Auto,Corporate L3,1,Call Center,473.04,Two-Door Car,Medsize,,Low,None,0,1
LT94367,California,35282.12,No,Basic,College,0011-01-16,Unemployed,M,,Suburban,Divorced,150,1,97,0,2,Personal Auto,Personal L2,1,Branch,908.9,Sports Car,Small,,Medium,None,0,1
WN76039,Nevada,3435.83,No,Basic,Bachelor,0011-01-16,Unemployed,F,,Suburban,Single,96,8,88,0,1,Special Auto,Special L3,1,Agent,460.08,Four-Door Car,Medsize,,Low,None,0,1
ZN45349,Oregon,6500.28,No,Basic,College,0011-01-16,Unemployed,M,,Suburban,Single,89,39,78,0,8,Personal Auto,Personal L3,1,Branch,960.93,Two-Door Car,Small,,Medium,None,0,1
UG38549,California,11951.19,No,Extended,High School or Below,0011-01-16,Unemployed,F,,Suburban,Single,112,16,131,0,2,Personal Auto,Personal L2,3,Agent,806.76,Four-Door Car,Large,,Medium,None,0,1
XY28151,Oregon,3128.33,No,Basic,Bachelor,0011-01-16,Unemployed,F,,Suburban,Single,92,14,109,0,1,Corporate Auto,Corporate L2,1,Call Center,660.96,Two-Door Car,Medsize,,Medium,None,0,1
PD97837,Arizona,2969.35,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Suburban,Married,84,39,97,0,1,Corporate Auto,Corporate L1,2,Web,401.76,Four-Door Car,Medsize,,Low,None,0,1
BW51534,California,11292.08,No,Basic,High School or Below,0011-01-16,Unemployed,F,,Suburban,Married,149,9,54,0,5,Corporate Auto,Corporate L2,1,Branch,712.8,SUV,Small,,Medium,None,0,1
DM77491,Oregon,10012.23,No,Basic,Bachelor,0011-01-16,Unemployed,M,,Urban,Married,93,8,70,0,2,Personal Auto,Personal L1,3,Call Center,321.38,Four-Door Car,Medsize,,Low,None,0,1
LB35863,California,9780.07,No,Basic,Bachelor,0011-01-16,Unemployed,F,,Suburban,Single,139,1,69,0,3,Personal Auto,Personal L1,2,Agent,667.44,SUV,Small,,Medium,None,0,1
PL59209,California,9386.08,No,Basic,College,0011-01-16,Unemployed,F,,Suburban,Single,99,3,51,3,2,Corporate Auto,Corporate L1,2,Agent,709.56,Four-Door Car,Medsize,,Medium,High,2,1
UR71715,California,4027.2,No,Extended,College,0011-01-16,Unemployed,M,,Suburban,Single,123,4,77,0,1,Personal Auto,Personal L3,4,Call Center,589.68,Four-Door Car,Small,,Medium,None,0,1
XU43725,California,18995.36,No,Extended,College,0011-01-16,Unemployed,F,,Suburban,Single,171,0,96,0,2,Corporate Auto,Corporate L2,1,Web,915.12,SUV,Medsize,,Medium,None,0,1
XQ19310,California,6758.92,No,Basic,High School or Below,0011-01-16,Unemployed,F,,Suburban,Single,96,22,5,0,5,Personal Auto,Personal L3,2,Call Center,484.63,Two-Door Car,Medsize,,Low,None,0,1
NG15940,California,5396.59,No,Basic,High School or Below,0011-01-16,Unemployed,M,,Suburban,Single,84,34,107,1,3,Corporate Auto,Corporate L3,3,Agent,746.34,Four-Door Car,Medsize,,Medium,Low,2,1
AG85615,Oregon,32594.23,No,Extended,College,0011-01-17,Unemployed,M,,Suburban,Single,117,12,101,0,2,Special Auto,Special L1,1,Web,845.64,Four-Door Car,Medsize,,Medium,None,0,1
